SP,b0,a0,a1
20.0,0.253765544675,-0.629310655309,0.0404795886041
20.0,0.257407567796,-0.63660418037,0.0537712318397
20.0,0.258022270255,-0.643700136763,0.0620458961145
20.0,0.26184550644,-0.641870441912,0.0662153436777
20.0,0.261116602047,-0.636313349997,0.0595657172226
20.0,0.260461324047,-0.629977960566,0.051920410622
20.0,0.262588879034,-0.621138030567,0.0467478782495
20.0,0.263261622433,-0.635242058148,0.0621644075131
20.0,0.27331846266,-0.633818998358,0.0766699482504
40.0,0.0976898836665,-0.831359856034,-0.0720371456206
40.0,0.0984170135416,-0.822824798095,-0.0799233451647
40.0,0.0986988591463,-0.863388473178,-0.0396386453508
40.0,0.104136396141,-0.81970265776,-0.0777062304831
40.0,0.103905954089,-0.845785921802,-0.0516917174338
40.0,0.102430688731,-0.850121363509,-0.0485799114943
40.0,0.10292455131,-0.848767166978,-0.0494912935113
40.0,0.103222850757,-0.854860173158,-0.0432012784201
40.0,0.102722758623,-0.862537484885,-0.0362370143565
40.0,0.103420874105,-0.858845408852,-0.0391649165005
40.0,0.103478594861,-0.864946607882,-0.0329141157453
40.0,0.103575947927,-0.864333783902,-0.0334556828935
40.0,0.103419129505,-0.859913613689,-0.0378634533169
40.0,0.104510222225,-0.852898982552,-0.0439459465518
40.0,0.105080806572,-0.835087144567,-0.0609746972937
40.0,0.106613853826,-0.818556399591,-0.076182525868
40.0,0.106090771705,-0.831906759582,-0.0634791741318
40.0,0.107125121166,-0.830827681425,-0.0634049186354
40.0,0.106946322534,-0.835898955753,-0.0584433514283
40.0,0.107523995847,-0.835970298587,-0.0579193203408
40.0,0.108654651784,-0.814368794043,-0.0780396065032
40.0,0.111534783568,-0.787976301232,-0.101777727042
40.0,0.111568577981,-0.822095177648,-0.0678672200278
40.0,0.11405713992,-0.813156008829,-0.0741421668193
40.0,0.113795680655,-0.823956120627,-0.0635092080378
40.0,0.114870531831,-0.825166192435,-0.0613853853705
40.0,0.114521561817,-0.83296708136,-0.0540354327742
40.0,0.114712660383,-0.832843171012,-0.0539456862964
40.0,0.115264052167,-0.842047795146,-0.0439719732354
40.0,0.116598777495,-0.832710187771,-0.0521163416279
40.0,0.116616337344,-0.835800258165,-0.049040663228
40.0,0.116624379782,-0.835816829946,-0.0490134222288
40.0,0.116573324844,-0.835269985554,-0.0496562391024
40.0,0.116567192988,-0.835300654447,-0.0496339132865
40.0,0.116632061623,-0.835837392542,-0.0489914036521
40.0,0.116392768137,-0.838097201607,-0.0468493463628
40.0,0.117416640062,-0.834255176061,-0.0498006570501
40.0,0.117474114724,-0.831929426281,-0.0520430363085
40.0,0.117440844418,-0.830771180359,-0.0532658988473
40.0,0.117491214359,-0.83030622177,-0.0536516537567
40.0,0.117477208385,-0.830655924843,-0.0533000314227
40.0,0.117444791363,-0.830627094513,-0.0533453281524
40.0,0.117122083471,-0.830355095761,-0.0537917649754
40.0,0.116429590209,-0.833671585616,-0.0510992046177
40.0,0.119253346259,-0.841614319245,-0.0406155046926
40.0,0.12036329205,-0.828005710326,-0.0530390480848
40.0,0.12051517097,-0.832815722512,-0.0480395139169
40.0,0.119988452232,-0.833658857734,-0.0475769267825
40.0,0.12106999948,-0.829682894953,-0.0505673862572
40.0,0.121326213928,-0.846094750437,-0.0340618503415
40.0,0.122354801651,-0.841739168968,-0.0373270945975
40.0,0.122643388168,-0.851127401798,-0.0275645065108
40.0,0.122384585473,-0.852183413295,-0.026732665748
40.0,0.123052552979,-0.854296138678,-0.0240424287231
40.0,0.12266768307,-0.862783409177,-0.0160555501071
40.0,0.126294134626,-0.853728315177,-0.0212667581704
40.0,0.123821578086,-0.890883208164,0.0136293626433
40.0,0.13046257222,-0.891340336936,0.0204266789024
40.0,0.130552237644,-0.878917934971,0.0081473742911
40.0,0.13054547116,-0.878800040043,0.00802133498917
40.0,0.130522809362,-0.878840676109,0.00794560796692
40.0,0.129001563052,-0.887097455671,0.0145182619353
40.0,0.139843185027,-0.864964376073,0.00358079484548
40.0,0.144289612908,-0.795997655289,-0.061196055151
40.0,0.142917401966,-0.773912012813,-0.0845520959853
40.0,0.142977219746,-0.766365673076,-0.0921443714255
40.0,0.143342051046,-0.759048283633,-0.0989981535502
40.0,0.143496215008,-0.748492282612,-0.109530155709
40.0,0.143942600844,-0.739599095353,-0.117882411211
40.0,0.143875614001,-0.732508540081,-0.125114210481
40.0,0.143848632904,-0.737965732215,-0.119761587974
40.0,0.144766498222,-0.738162040039,-0.118584201142
40.0,0.144416534076,-0.720114380122,-0.13722191486
40.0,0.143566636737,-0.726061641878,-0.132160633726
40.0,0.152939635862,-0.764244652368,-0.0843650317074
40.0,0.155348723918,-0.742989390613,-0.103351772945
40.0,0.155544488647,-0.744840726026,-0.101316220064
40.0,0.155325019545,-0.743396925896,-0.103051978327
40.0,0.155513235037,-0.742665847516,-0.103571411472
40.0,0.155565730631,-0.743174232519,-0.103000853802
40.0,0.155823585782,-0.743537106271,-0.10250284848
40.0,0.155730163195,-0.744027386247,-0.102113526406
40.0,0.160079091925,-0.763844432414,-0.0776772326887
40.0,0.16606144269,-0.732297353453,-0.103511992976
40.0,0.165358687457,-0.722193877204,-0.114270334623
40.0,0.16397788346,-0.709869904269,-0.128098603763
40.0,0.1646914326,-0.705957042059,-0.131249463039
40.0,0.164060560922,-0.700144298891,-0.137742996137
40.0,0.163677717327,-0.705784775845,-0.132607793511
40.0,0.168253639956,-0.70221334616,-0.131450010732
40.0,0.167446435097,-0.726418058944,-0.107898084765
40.0,0.167413965379,-0.726376032413,-0.107971401603
40.0,0.167010948014,-0.724706851266,-0.110023107176
40.0,0.16642683082,-0.723471591002,-0.111773045831
40.0,0.165900533741,-0.723817164373,-0.111906173647
40.0,0.168276624647,-0.727845667587,-0.105679720216
40.0,0.167669646802,-0.733418019468,-0.100759423129
40.0,0.165283224752,-0.727342614604,-0.109280919179
40.0,0.163921925834,-0.726646897354,-0.111377161061
40.0,0.165005827033,-0.728700657814,-0.108208450519
40.0,0.163907891816,-0.71619200069,-0.121962209052
40.0,0.164025651765,-0.715577189166,-0.12245479188
40.0,0.168170150059,-0.736095831745,-0.0976751138519
40.0,0.170265479036,-0.725706826556,-0.106094083606
40.0,0.16887512299,-0.70775022618,-0.125321681945
40.0,0.169343941992,-0.699779255333,-0.132904425278
40.0,0.169140037517,-0.69572159946,-0.137129854904
40.0,0.169183849716,-0.696438808975,-0.136358773642
40.0,0.167033770247,-0.690362996539,-0.144273873468
40.0,0.174977817259,-0.668766943945,-0.158162139402
40.0,0.169852010349,-0.623446770296,-0.208410794901
40.0,0.168858273981,-0.658136310143,-0.174490133958
40.0,0.183590519687,-0.661440146436,-0.156830444086
40.0,0.182490107796,-0.63267396975,-0.186587358602
40.0,0.183310672546,-0.640009340526,-0.178400786925
40.0,0.179811999249,-0.630761893917,-0.190926753732
40.0,0.184597832385,-0.622588582885,-0.194480222536
40.0,0.187016990298,-0.648904248466,-0.165894217358
40.0,0.18206378145,-0.64578279977,-0.174042208248
40.0,0.179259200962,-0.643295879275,-0.179362106409
40.0,0.17778853719,-0.640417852205,-0.183730283365
40.0,0.178949753422,-0.642431855168,-0.180523949714
40.0,0.17937580308,-0.648144255045,-0.17430322459
40.0,0.177881063932,-0.649238588723,-0.174625049514
40.0,0.18237952811,-0.654906892275,-0.164637508349
40.0,0.182991033472,-0.642673332596,-0.17617963863
40.0,0.179505294124,-0.584918880358,-0.237758494765
40.0,0.178388607715,-0.589925542682,-0.23387497648
40.0,0.190211799762,-0.630463871914,-0.181517134231
40.0,0.189580570701,-0.639215240432,-0.173286804889
40.0,0.196429271235,-0.642921275265,-0.162980682666
40.0,0.196708049442,-0.604284688941,-0.201121207739
40.0,0.195663837131,-0.623859059127,-0.182489524855
40.0,0.193573678086,-0.619691980935,-0.188691189839
40.0,0.194923692483,-0.622085469635,-0.185001697333
40.0,0.1945871194,-0.619225417821,-0.188150451402
40.0,0.194276983981,-0.622917401751,-0.184683199769
40.0,0.191058141767,-0.623336683617,-0.187335334552
40.0,0.196607181878,-0.624531906037,-0.180762248101
40.0,0.198001004673,-0.65758269322,-0.146522080076
40.0,0.184035725705,-0.660610034718,-0.157538536092
40.0,0.237804749402,-0.689295042066,-0.0750974378172
40.0,0.238603293452,-0.653860153054,-0.109811637422
40.0,0.232462834371,-0.632580406906,-0.137096256117
40.0,0.234594567762,-0.630077897305,-0.137599316824
40.0,0.234683434418,-0.637586520934,-0.130080015898
40.0,0.243743072679,-0.645358274946,-0.113049288986
40.0,0.242629111646,-0.651382536965,-0.108090966088
40.0,0.236142956459,-0.636595146151,-0.129200875926
40.0,0.243201648452,-0.637234625783,-0.121755406286
40.0,0.24245035702,-0.653716992601,-0.106128283137
40.0,0.223372443999,-0.633520612764,-0.145576903866
40.0,0.225267697989,-0.632442477968,-0.144757952661
40.0,0.243659560963,-0.689324318464,-0.0694165866784
40.0,0.247062783663,-0.674035714208,-0.0814588717167
40.0,0.25079950033,-0.697268836058,-0.0546656999576
40.0,0.261479113936,-0.690311952441,-0.0507039089899
40.0,0.265994725522,-0.659143203807,-0.0775537749868
40.0,0.261696866229,-0.637534820401,-0.10331705234
40.0,0.261776759498,-0.63183737244,-0.109009851992
40.0,0.261341052346,-0.62577494087,-0.115421625224
40.0,0.261626145836,-0.613195038483,-0.127918205439
40.0,0.258892249294,-0.628217553025,-0.115735960071
40.0,0.274210441353,-0.64157577425,-0.0869866076624
40.0,0.274126017705,-0.648294527489,-0.0803121654814
40.0,0.27434185082,-0.648677501985,-0.0797198786402
40.0,0.279605800287,-0.660400835285,-0.0630610466444
40.0,0.27740764943,-0.666026009025,-0.0596605719611
40.0,0.278408529844,-0.667844808186,-0.0568369281552
40.0,0.277171409861,-0.664168505451,-0.0617984248404
40.0,0.277375618319,-0.663737054744,-0.0620089701902
40.0,0.278515738945,-0.670530504391,-0.0539100249898
40.0,0.275801146763,-0.674553370242,-0.0525078153688
40.0,0.274154154681,-0.67225645853,-0.0564068289134
40.0,0.274334106661,-0.672543591596,-0.0559469709571
40.0,0.272769343222,-0.6678931937,-0.0620131771272
40.0,0.274526793376,-0.664340646686,-0.0638861668617
40.0,0.275561841565,-0.670400846398,-0.0568552279472
40.0,0.27141047831,-0.670378454678,-0.0611577916521
40.0,0.276259314488,-0.667304741875,-0.0593524693963
40.0,0.280669656059,-0.688108289355,-0.0340603240128
40.0,0.276889157093,-0.691873164025,-0.0339379279536
40.0,0.28629813081,-0.697740347648,-0.0189096991401
40.0,0.285699502754,-0.662775817357,-0.054265017021
40.0,0.285535060025,-0.665424974731,-0.0517643388629
40.0,0.287154420657,-0.668847272081,-0.0467693539289
40.0,0.28802027946,-0.677574764174,-0.0373696208648
40.0,0.286077363222,-0.680266308628,-0.0366356458671
40.0,0.288421787857,-0.68432612629,-0.0302216475275
40.0,0.290499922186,-0.693649347489,-0.0187220161086
40.0,0.293077199476,-0.689737453839,-0.0201505806434
40.0,0.294229052908,-0.695985434724,-0.0128090213731
40.0,0.294782003203,-0.695884232847,-0.0123386927579
40.0,0.295705526809,-0.7004612756,-0.00676570607225
40.0,0.293527760169,-0.703695324014,-0.0056105893339
40.0,0.295522615464,-0.70449048762,-0.00287720802885
40.0,0.299248330018,-0.721188030359,0.0173550839935
40.0,0.31881912591,-0.687290872281,0.00319707899056
40.0,0.318600150117,-0.689556923364,0.00525251973675
40.0,0.324999420239,-0.702206355247,0.0241846032444
40.0,0.322905981158,-0.686904035803,0.00695883615774
40.0,0.325268703952,-0.675226337448,-0.00247921096009
40.0,0.32385661875,-0.658299514653,-0.0206941709463
40.0,0.323530529558,-0.640817452863,-0.0386411473245
40.0,0.319261543572,-0.678694046069,-0.00526029038127
40.0,0.328055213566,-0.675743079724,0.000564840948152
40.0,0.336197151774,-0.698200321602,0.0311710094674
40.0,0.342423044759,-0.681377838817,0.0202485117407
40.0,0.325579183395,-0.784391951179,0.106111820693
40.0,0.329170590271,-0.78264687849,0.107937096394
40.0,0.314195793223,-0.748852036893,0.0592375107736
40.0,0.313797659289,-0.748487639055,0.0584708998673
40.0,0.314146509394,-0.749682963167,0.0600380845451
40.0,0.312926284229,-0.750609906823,0.0598236684646
40.0,0.311435484763,-0.750534211942,0.0583095530808
40.0,0.311506685048,-0.750607708141,0.0584518626395
40.0,0.304881859752,-0.736969982767,0.0385150776975
40.0,0.313365848607,-0.72414350783,0.0339714616563
40.0,0.315013243393,-0.731411575524,0.0428359902253
40.0,0.313512346899,-0.731789469377,0.041663942651
40.0,0.319978026426,-0.731498330985,0.0479230162573
40.0,0.321122986236,-0.719727111838,0.0372080558499
40.0,0.314661356448,-0.679072353219,-0.00951732692941
40.0,0.303226670442,-0.707695619284,0.007933537604
40.0,0.308913397707,-0.712849442746,0.018673953153
40.0,0.318318394217,-0.743454352634,0.0584076747038
40.0,0.320112773823,-0.739954549059,0.0567146203124
40.0,0.314605441951,-0.727181736916,0.038401577018
40.0,0.312321991759,-0.727949630465,0.0368572851706
60.0,0.0921929082517,-1.06174544241,0.132152361662
60.0,0.0910790106406,-1.07597581099,0.145218819093
60.0,0.0929911641056,-1.06775012687,0.138542124646
60.0,0.0918244541699,-1.05332889056,0.123163656015
60.0,0.0931775170562,-1.05686663723,0.127916398758
60.0,0.0927283805219,-1.06847412509,0.139276944605
60.0,0.0948639584313,-1.07330843085,0.145594843918
60.0,0.0948437969525,-1.07259074251,0.144866517275
60.0,0.0951074572573,-1.07427166548,0.146822513125
60.0,0.0949267771799,-1.07804756271,0.150537031493
60.0,0.0972315552444,-1.07784911161,0.151840631548
60.0,0.0983054028229,-1.0443098674,0.119307719039
60.0,0.0987610504919,-1.06115701015,0.136590759656
60.0,0.0998360800243,-1.06119781609,0.13735800916
60.0,0.101616871763,-1.10061936266,0.177812162099
60.0,0.10446406119,-1.0803801832,0.159888330677
60.0,0.109741667783,-1.15089485225,0.234705422964
60.0,0.109819926537,-1.14978457919,0.233647917715
60.0,0.109465560751,-1.14749280507,0.231103717148
60.0,0.109320327238,-1.14648019399,0.229991764365
60.0,0.110373809851,-1.15378439466,0.237963479402
60.0,0.110354749063,-1.15443995852,0.238597680577
60.0,0.10908968632,-1.14767512039,0.230724803776
60.0,0.115375838039,-1.13680209016,0.225106573658
60.0,0.118084667826,-1.04368165634,0.133760206123
60.0,0.116099481868,-1.01386708055,0.102530427355
60.0,0.115634913759,-1.00463753412,0.0928148470083
60.0,0.115960415063,-0.999591702153,0.0880955689054
60.0,0.115346850636,-0.990431163072,0.0783685332441
60.0,0.114895487225,-0.9987148282,0.0861485724963
60.0,0.123656868379,-0.994070943464,0.0886591970258
60.0,0.124242663069,-0.960182817509,0.055108158223
60.0,0.121220394894,-0.937989440951,0.0306975017847
60.0,0.122651201342,-0.939728324225,0.0333992124043
60.0,0.123233401237,-0.961455465445,0.0553542364186
60.0,0.123355700469,-0.96137141908,0.0553688501837
60.0,0.123132574383,-0.960083282354,0.0539021244678
60.0,0.126287550463,-0.977410685673,0.0739428314405
60.0,0.128655467504,-0.957765019542,0.0559530426888
60.0,0.126742412943,-0.940005045047,0.0368127331358
60.0,0.127212934027,-0.932414040336,0.0293642312007
60.0,0.126727686821,-0.939638077033,0.0361515787191
60.0,0.132598767929,-0.96106559345,0.0622718337521
60.0,0.13280152376,-0.972440981802,0.0738698710612
60.0,0.13723670154,-0.986188302071,0.0908126917277
60.0,0.137929886448,-1.00437279592,0.109410384176
60.0,0.144125610089,-1.01240962457,0.12246013326
60.0,0.143785728598,-0.990616996524,0.100306647635
60.0,0.148932958227,-1.03067523934,0.144034545467
60.0,0.149151610047,-1.02901386253,0.142556145872
60.0,0.151053980856,-1.03874346176,0.153800952436
60.0,0.150286555236,-1.03016382396,0.144544897068
60.0,0.150548290928,-1.02270613627,0.13744218339
60.0,0.150663836085,-1.01734908925,0.132118230114
60.0,0.148141160384,-0.999137225569,0.112170546591
60.0,0.148309099515,-0.998508540763,0.111658770303
60.0,0.1546840086,-1.03059772106,0.148357457871
60.0,0.155804080943,-0.999914202462,0.118722305203
60.0,0.154335147283,-0.982521274121,0.100127654459
60.0,0.152427819877,-0.961351637217,0.0777567858915
60.0,0.153117649899,-0.956233654352,0.0731194459513
60.0,0.148445234702,-0.930806710466,0.04426864183
60.0,0.151707374301,-0.929201612488,0.0449887229337
60.0,0.151914411219,-0.932626643554,0.0485521148073
